id,lat,lng,provider
547,49.3013073,17.4044245,seznam
548,49.1650402,17.4716266,seznam
549,49.1518522,17.609674,seznam
550,49.0477719,17.3328046,seznam
551,49.1696685,17.2108145,seznam
552,49.1628339,17.2121002,seznam
553,49.2563327,17.4471983,seznam
554,49.1648921,17.5150644,seznam
555,49.2167531,17.4883324,seznam
556,49.2538927,17.3588395,seznam
557,49.2648304,17.3773712,seznam
558,49.2572975,17.3765051,seznam
559,49.2320598,17.3598553,seznam
560,49.1434963,17.4218181,seznam
561,49.1565001,17.4171917,seznam
562,49.2086487,17.4501331,seznam
563,49.2113789,17.454769,seznam
564,49.2933108,17.3994139,seznam
565,49.2391195,17.4720536,seznam
566,49.0572849,17.3087024,seznam
567,49.244807,17.4103816,seznam
568,49.2448061,17.4033382,seznam
569,49.2467675,17.42402,seznam
570,49.2238598,17.3952918,seznam
571,49.220837,17.3979761,seznam
572,49.2177879,17.4018668,seznam
573,49.2070309,17.5310914,seznam
574,49.2283374,17.2765963,seznam
575,49.2244892,17.2618855,seznam
576,49.1497099,17.3934732,seznam
577,49.1355145,17.5013594,seznam
578,49.2119239,17.5075419,seznam
579,49.2192316,17.5056003,seznam
580,49.2908396,17.4185604,seznam
581,49.1171528,17.3849832,seznam
582,49.1169163,17.4704483,seznam
583,49.1280404,17.481186,seznam
584,49.0907028,17.3013023,seznam
585,49.2494203,17.284688,seznam
586,49.0980048,17.5421827,seznam
587,49.2523083,17.2813571,seznam
588,49.121301,17.5408557,seznam
589,49.076494,17.5297267,seznam
590,49.1165723,17.452741,seznam
591,49.2532862,17.545777,seznam
592,49.0994132,17.5888155,seznam
593,49.0978995,17.5820608,seznam
594,49.0976571,17.5727842,seznam
595,49.2099508,17.3092113,seznam
596,49.2217196,17.3552594,seznam
597,49.1967483,17.3443931,seznam
598,49.0957469,17.5308904,seznam
599,49.0883616,17.5337809,seznam
600,49.0842866,17.3699661,seznam
601,49.0999588,17.3537308,seznam
602,49.0511836,17.3986446,seznam
603,49.0467055,17.4064136,seznam
604,49.130576,17.4556479,seznam
605,49.1579473,17.5123009,seznam
606,49.107798,17.4637365,seznam
607,49.1108122,17.4608559,seznam
608,49.0914797,17.5193241,seznam
609,49.1859976,17.5052109,seznam
610,49.0775524,17.3778452,seznam
611,49.2451568,17.4276007,seznam
612,49.1191911,17.4275099,seznam
613,49.2798718,17.3501582,seznam
614,49.2771518,17.3400474,seznam
615,49.2736991,17.3346765,seznam
616,49.2774827,17.3317836,seznam
617,49.269676,17.3387395,seznam
618,49.063647,17.342706,seznam
619,49.2242915,17.3375019,seznam
620,49.2116139,17.2934928,seznam
621,49.2485818,17.3101586,seznam
622,49.2247252,17.3015819,seznam
623,49.2210977,17.2953287,seznam
624,49.2076664,17.4231208,seznam
625,49.2401267,17.3470018,seznam
626,49.2249848,17.3584238,seznam
627,49.1665666,17.2320065,seznam
628,49.2322644,17.4447879,seznam
629,49.2568934,17.4976526,seznam
630,49.217882,17.4593623,seznam
631,49.2984697,17.3578664,seznam
632,49.1469738,17.4749252,seznam
633,49.1518561,17.5029857,seznam
634,49.1355342,17.4892938,seznam
635,49.228241,17.4702895,seznam
636,49.235331,17.4525613,seznam
637,49.2276779,17.375999,seznam
638,49.2169604,17.3725698,seznam
639,49.2154286,17.3688289,seznam
640,49.2101107,17.375037,seznam
641,49.2030368,17.3813898,seznam
642,49.3020366,17.3742875,seznam
643,49.2693898,17.4368303,seznam
644,49.2832551,17.4384134,seznam
645,49.282393,17.4027421,seznam
646,49.2765916,17.4027407,seznam
647,49.2303736,17.5206312,seznam
648,49.0991869,17.5537147,seznam
649,49.2022123,17.575194,seznam
650,49.2063553,17.599129,seznam
651,48.9701635,16.5249104,seznam
652,48.9691658,16.519615,seznam
653,48.8307855,16.4041921,seznam
654,48.8567592,16.4866313,seznam
655,48.8752994,16.2364458,seznam
656,48.8018614,16.3745051,seznam
657,49.0493842,16.3089467,seznam
658,48.8311234,16.3998389,seznam
659,48.9338518,16.4821278,seznam
660,48.9764891,16.5155613,seznam
661,48.9019415,16.5377546,seznam
662,48.919631,16.5565046,seznam
663,48.95915,16.4300645,seznam
664,48.8757787,16.2035793,seznam
665,49.0460168,16.3380781,seznam
666,48.9019426,16.2960705,seznam
667,48.9502849,16.258501,seznam
668,48.8874014,16.2600751,seznam
669,48.935365,16.1824286,seznam
670,48.9386344,16.1818487,seznam
671,48.8677765,16.3441859,seznam
672,48.9781368,16.3226186,seznam
673,48.8171525,16.233344,seznam
674,48.9572782,16.2093803,seznam
675,48.9583063,16.2048367,seznam
676,49.0412653,16.3075249,seznam
677,48.9867499,16.5184845,seznam
678,48.9015291,16.5541063,seznam
679,48.8733106,16.5396987,seznam
680,48.9332404,16.3616825,seznam
681,49.0383995,16.309041,seznam
682,49.0454802,16.3047059,seznam
683,49.0486018,16.3129499,seznam
684,49.0256271,16.2433768,seznam
685,49.0256042,16.2810774,seznam
686,49.0330952,16.30338,seznam
687,48.9000337,16.5595882,seznam
688,48.9618503,16.5193118,seznam
689,49.0432632,16.3612865,seznam
690,48.9034632,16.54531,seznam
691,48.9716361,16.5169437,seznam
692,48.8995375,16.2901913,seznam
693,48.9809827,16.5186459,seznam
694,48.9311599,16.4854122,seznam
695,48.9455977,16.4096814,seznam
696,48.9786265,16.5051355,seznam
697,48.8761766,16.5366279,seznam
698,48.8376719,16.4935449,seznam
699,49.021677,16.3809588,seznam
700,48.9823187,16.2870763,seznam
701,49.0142579,16.3455643,seznam
702,48.9360836,16.3682415,seznam
703,48.9286376,16.3533413,seznam
704,48.8893823,16.2649551,seznam
705,48.9863865,16.1945236,seznam
706,49.0475169,16.3016568,seznam
707,48.9021559,16.5498139,seznam
708,48.8507032,16.5042509,seznam
709,48.8112032,16.3942356,seznam
710,48.796935,16.3953167,seznam
711,49.0356751,16.3197266,seznam
712,49.038414,16.3211032,seznam
713,49.0448692,16.3214806,seznam
714,49.043947,16.3156234,seznam
715,49.0457148,16.3105739,seznam
716,49.038482,16.316285,seznam
717,48.9468474,16.2656303,seznam
718,48.8527445,16.2496241,seznam
719,48.8572957,16.2441994,seznam
720,48.8724967,16.2211136,seznam
721,48.9859618,16.5322881,seznam
722,48.987721,16.5354462,seznam
723,48.9801524,16.5125274,seznam
724,48.8338347,16.2904044,seznam
725,48.9037098,16.1888953,seznam
726,48.8283702,16.4969128,seznam
727,48.843836,16.3617512,seznam
728,48.8104435,16.3834787,seznam
729,48.828412,16.465892,seznam
730,48.836855,16.415297,seznam
731,48.8299357,16.3942167,seznam
732,48.812298,16.402942,seznam
733,48.9552604,16.4134429,seznam
734,48.9185428,16.3337281,seznam
735,49.0244507,16.4447252,seznam
736,49.0167968,16.278585,seznam
737,48.948345,16.5313316,seznam
738,48.9565405,16.5308467,seznam
739,48.983661,16.5194965,seznam
740,48.9368085,16.5283846,seznam
741,48.9186327,16.4328177,seznam
742,48.9218748,16.4408757,seznam
743,48.966141,16.4302866,seznam
744,48.9618908,16.428388,seznam
745,48.94595,16.167244,seznam
746,48.8596205,16.486192,seznam
747,48.8237827,16.4659768,seznam
748,48.8833123,16.1846638,seznam
749,48.902371,16.192646,seznam
750,48.8576182,16.4825174,seznam
751,48.8356029,16.5114438,seznam
752,48.9907769,16.5164684,seznam
753,48.8879191,16.4033765,seznam
754,49.0035996,16.3101543,seznam
755,49.0020859,16.4084138,seznam
756,48.9918342,16.2771356,seznam
757,48.817487,16.3975695,seznam
758,49.0215682,16.2579745,seznam
759,48.9454452,16.3079971,seznam
760,48.926918,16.1676468,seznam
761,49.0199537,16.3769823,seznam
762,48.8899239,16.1969549,seznam
763,48.9459845,16.3179274,seznam
764,48.8828976,16.309436,seznam
765,49.0115728,16.4694064,seznam
766,49.0111334,16.4584884,seznam
767,49.0115346,16.463143,seznam
768,49.6414153,16.0965358,seznam
769,49.713139,16.2683097,seznam
770,49.7101094,16.3290908,seznam
771,49.51627,16.2605927,seznam
772,49.6316536,16.2247018,seznam
773,49.7188659,16.2660462,seznam
774,49.5283842,16.2498459,seznam
775,49.7143863,16.2583329,seznam
776,49.5633939,16.0769992,seznam
777,49.6221803,16.1029733,seznam
778,49.6144041,16.0349893,seznam
779,49.7080013,16.1383232,seznam
780,49.5427394,16.1151516,seznam
781,49.562283,16.0620273,seznam
782,49.6413576,16.1754408,seznam
783,49.699848,16.1359699,seznam
784,49.5025705,16.3335656,seznam
785,49.5073901,16.3344734,seznam
786,49.4830765,16.3345959,seznam
787,49.5485727,16.0540552,seznam
788,49.5467391,16.0633416,seznam
789,49.5228486,16.2640574,seznam
790,49.5255221,16.256891,seznam
