id,ya_id,lat,lng,provider
65,1269120472_538356892_23_1652099059,66.5544543709589,32.75289818644508,yandex_air
66,1280738406_538087660_23_1471013395,66.57242462251875,34.70050614327177,yandex_air
67,1320631456_545496035_23_1619611966,66.07316385951358,41.38809978961928,yandex_air
68,1342077622_554092926_23_1691582036,65.48123135505207,44.98329352587445,yandex_air
69,1339833639_552776018_23_1691520007,65.57267306863875,44.60689544677719,yandex_air
70,1342447487_549674732_23_1691511309,65.78714432449594,45.04529714584334,yandex_air
73,1432572838_545983631_23_1630755826,66.03995426108344,60.15373628586515,yandex_air
74,1471313489_538495877_23_1688221302,66.54517259699942,66.64814382791504,yandex_air
75,1518034450_548702206_23_1659196093,65.85399711896433,74.48035541921838,yandex_air
76,1531117648_544755309_23_1694856493,66.12353077811657,76.6735973954199,yandex_air
77,2055489192_539847222_23_1531333004,66.45474432847308,164.57822754979117,yandex_air
78,1272909713_567912623_23_1632077726,64.50076106794063,33.38811937719568,yandex_air
79,1278240212_562167817_23_1659633370,64.91272217660557,34.28171373903736,yandex_air
80,1281299514_561038882_23_1659641668,64.99294155328741,34.79456920176729,yandex_air
81,1281110201_567464041_23_1666882367,64.53315552018562,34.76283330470308,yandex_air
82,1286737271_560609349_23_1659968010,65.023399995016,35.70614442229255,yandex_air
83,1301046141_570664157_23_1596289005,64.30121366037778,38.10485567897542,yandex_air
84,1314828147_561487320_23_1656259536,64.96110545145493,40.41524413973077,yandex_air
85,1311366854_567203617_23_1662215916,64.55194443043801,39.83499985188229,yandex_air
86,1317242608_570478523_23_1689780519,64.31472217299455,40.819999873638,yandex_air
87,1316216802_567565500_23_1661177101,64.52583193397976,40.64803574234231,yandex_air
88,1330402573_561639716_23_1660587108,64.95015305573554,43.025894165038906,yandex_air
89,1331985779_566639532_23_1691660237,64.59259714879853,43.29151634126886,yandex_air
90,1334911096_557950424_23_1691602309,65.2111721054545,43.78191098570807,yandex_air
91,1334177239_563596838_23_1660132748,64.81079956217467,43.658638000488125,yandex_air
93,1332613023_561338617_23_1660743667,64.9716666519092,43.39666664600357,yandex_air
95,1345643062_558974009_23_1691589713,65.13904443475569,45.58099698275312,yandex_air
96,1389514960_556905394_23_1654714609,65.28453104156326,52.9355621337889,yandex_air
97,1391613545_556752092_23_1658315051,65.29536383584944,53.28739989548905,yandex_air
99,1402893700_569169516_23_1658328661,64.4097887749664,55.178383067250095,yandex_air
100,1395235038_561011319_23_1658322936,64.99489717411376,53.89449980109914,yandex_air
101,1536484691_561822034_23_1691941771,64.93731822584432,77.57331825792772,yandex_air
102,1827848121_569597974_23_1592903051,64.37870826772975,126.41691941767915,yandex_air
103,1823574214_566762134_23_1593183378,64.58376657232506,125.7004497572778,yandex_air
105,1992604789_566337891_23_1658406843,64.61431110410193,154.0364081785081,yandex_air
106,1185687119_575025069_23_1571398528,63.98196016837992,18.76629229634985,yandex_air
107,1213350078_573564185_23_1571398548,64.08931872929966,23.403657339513146,yandex_air
108,1273071275_585626018_23_1657634804,63.19040828448343,33.41520331799968,yandex_air
109,1268346379_587158363_23_1628331234,63.07406638648855,32.622871398925625,yandex_air
110,1278410628_576366185_23_1660384800,63.88303835468113,34.31028194725498,yandex_air
112,1301005157_575817439_23_1532604060,63.92355668297306,38.09798520058377,yandex_air
114,1320876428_578371848_23_1689773255,63.73444435249056,41.429166421294056,yandex_air
115,1323149480_572269286_23_1691327685,64.18413327761057,41.81021645665153,yandex_air
116,1310210262_578398023_23_1654973873,63.73249999834556,39.64111100882276,yandex_air
117,1326137432_572189019_23_1659975177,64.18999995664696,42.31111094355568,yandex_air
118,1317421565_579257064_23_1687375664,63.66861101058932,40.84999971091732,yandex_air
120,1341960211_574315373_23_1657204110,64.03416665624277,44.96361080557092,yandex_air
121,1342994184_577454576_23_1657628076,63.802499936925706,45.13694420456871,yandex_air
122,1328437360_574152813_23_1657642417,64.0459686903094,42.69664764404281,yandex_air
123,1338854976_574795087_23_1657632779,63.99888886307811,44.44305539131149,yandex_air
124,1332008215_585891806_23_1692187976,63.17027767874168,43.29527746885999,yandex_air
125,1336346264_573952351_23_1657035849,64.06070879785277,44.02221679687485,yandex_air
126,1346362884_581240363_23_1657809095,63.520555519886585,45.701666548848,yandex_air
127,1359665037_582189499_23_1666187676,63.44942773039144,47.93161388486608,yandex_air
128,1348957760_582596287_23_1657469872,63.41888887701066,46.13666653633102,yandex_air
130,1347173161_578532610_23_1657644753,63.72249991624478,45.837499983608566,yandex_air
133,1393468527_581246324_23_1674405014,63.52010928419239,53.59836515039189,yandex_air
135,1400956553_579699313_23_1674233308,63.635663590951815,54.8536436632274,yandex_air
136,1523491892_585697040_23_1657657215,63.18503049897363,75.3952304273842,yandex_air
137,1532910132_588309372_23_1688892603,62.98652765799237,76.97408594191059,yandex_air
138,1573971626_581118501_23_1600503419,63.52967494900749,83.85755527764543,yandex_air
139,1751944980_587038504_23_1679753323,63.08326658460306,113.6926636844872,yandex_air
142,1846479082_581846829_23_1592832681,63.47512772395955,129.54017747193558,yandex_air
144,1180822800_590658404_23_1547811466,62.80686937868203,17.950847446918328,yandex_air
145,1247442347_599173502_23_1582024751,62.14630822198041,29.118819460272636,yandex_air
146,1255255592_604450614_23_1654949577,61.72951736818664,30.42835235595687,yandex_air
147,1256395630_602188500_23_1682606074,61.90888880606397,30.619730316102345,yandex_air
148,1271299018_602412191_23_1694779024,61.89119996901516,33.118105418979965,yandex_air
149,1270589536_589387018_23_1669287646,62.9042443401366,32.999169230460964,yandex_air
150,1268345970_597028375_23_1659510745,62.314100000547775,32.62306217104181,yandex_air
151,1274619596_594828757_23_1502103085,62.48518444647157,33.67476068437084,yandex_air
153,1263618615_603752493_23_1660904936,61.78499722132287,31.83057770133003,yandex_air
154,1278842041_603765101_23_1688812580,61.78399643777801,34.38260335475191,yandex_air
155,1285260290_595316371_23_1658515668,62.44734262689293,35.458546020090424,yandex_air
156,1279630770_589293640_23_1658515526,62.91138337144845,34.514824189245545,yandex_air
158,1287443789_595465446_23_1658515459,62.43570249730003,35.824356079101406,yandex_air
159,1285157552_592805246_23_1657820332,62.64165813336604,35.441207885742024,yandex_air
160,1283842738_600171528_23_1658515771,62.06792318796536,35.220910347997986,yandex_air
161,1281941612_592536266_23_1658515645,62.662451573569534,34.90220926702007,yandex_air
162,1286918636_601266949_23_1658515389,61.98165452545093,35.73654793202861,yandex_air
163,1276442995_597628361_23_1502096341,62.26726349446911,33.980431929230534,yandex_air
164,1277138964_600540266_23_1628957924,62.03891104563089,34.09710265696033,yandex_air
165,1305461274_599703313_23_1687272921,62.10470351517832,38.844909667968594,yandex_air
166,1308326449_599488557_23_1686922727,62.121585645906826,39.32531207799896,yandex_air
167,1307036940_602118570_23_1691755888,61.914416588356175,39.109141454100445,yandex_air
168,1301714776_596813793_23_1687203061,62.33083331170848,38.216944187879406,yandex_air
169,1302853142_599519372_23_1687268634,62.11916657195002,38.40777765959485,yandex_air
171,1315908715_593586304_23_1689871610,62.58138877631011,40.59638880193218,yandex_air
172,1310231803_596425213_23_1686925760,62.36111109833414,39.64472193270906,yandex_air
173,1329589854_592158110_23_1655390394,62.69154397762786,42.889595031738125,yandex_air
174,1328608274_590028416_23_1656515351,62.8551603729334,42.725318111479126,yandex_air
175,1332367786_592499606_23_1691755759,62.6652777099053,43.35555542260393,yandex_air
176,1342099399_598069532_23_1691508191,62.23277765312404,44.986944347619854,yandex_air
177,1329652380_599682030_23_1691327324,62.10639378619467,42.90035001933559,yandex_air
178,1343837602_603811946_23_1656065649,61.78012365004999,45.2780914306639,yandex_air
180,1374925062_601121058_23_1642594794,61.99301980223435,50.48973083496078,yandex_air
181,1376176104_603541694_23_1683037104,61.80172486631822,50.69949701428398,yandex_air
183,1377321396_593373633_23_1675255069,62.5978249666356,50.89149154722675,yandex_air
184,1382159050_603257271_23_1659521824,61.82428055090575,51.70246649533495,yandex_air
185,1389146392_602211023_23_1564316746,61.90710828790445,52.873810976743535,yandex_air
186,1441346997_589799489_23_1679854118,62.87268888877728,61.62461914122089,yandex_air
187,1433686213_598715758_23_1679828162,62.18219154099239,60.34038048237546,yandex_air
188,1429383557_597703337_23_1679765805,62.261405508602365,59.61909156292661,yandex_air
189,1449539746_601854444_23_1679652293,61.93528601272717,62.99803588539346,yandex_air
190,1446767587_597095891_23_1679658114,62.3088333101388,62.533316351473175,yandex_air
191,1517310121_604959451_23_1694973176,61.68904439590825,74.35893047600969,yandex_air
193,1662936036_600242026_23_1641402499,62.06237858376164,98.77137668430788,yandex_air
194,1753631427_594167890_23_1660563378,62.53639477212837,113.97537656128392,yandex_air
196,1861024897_592563824_23_1644406385,62.66032693656169,131.97860989719612,yandex_air
197,1847007055_603931313_23_1693841179,61.77079999454232,129.62868601083738,yandex_air
198,1848671156_601565009_23_1690637767,61.95812511687554,129.90749359130842,yandex_air
199,1846372409_599761603_23_1686076905,62.10011857211858,129.5222854614256,yandex_air
200,1849059543_596650887_23_1657478674,62.34353052156634,129.97276078909618,yandex_air
201,1887096151_604896476_23_1692795079,61.694058226999545,136.34914442896826,yandex_air
202,2002951634_594414262_23_1658225176,62.51731378629195,155.77093306928856,yandex_air
203,1999240531_599547676_23_1658261971,62.11694437662246,155.14881078153832,yandex_air
204,1136062844_612104494_23_1545132976,61.114845220010814,10.447375103831131,yandex_air
205,1140169647_616725918_23_1545133105,60.73778520628437,11.135831773280938,yandex_air
207,1223231364_621762196_23_1671293953,60.32175682463677,25.060136988758885,yandex_air
208,1258358241_608763203_23_1660132497,61.38468040152921,30.94873879104837,yandex_air
209,1245368617_617269816_23_1689774179,60.69311382202979,28.77118304371818,yandex_air
210,1252620699_611635973_23_1691583869,61.1528221852429,29.98690802603944,yandex_air
211,1251649410_615022111_23_1663059178,60.87731941636313,29.824083186685883,yandex_air
212,1254861870_620644657_23_1688573764,60.41453607778539,30.362613759934742,yandex_air
213,1257455254_605355276_23_1686841971,61.65751101564665,30.79736363142713,yandex_air
214,1251832029_617703803_23_1663773447,60.65728776786325,29.85466003417953,yandex_air
216,1255034464_606398859_23_1686245306,61.57408736263015,30.391273498535,yandex_air
217,1253736065_618210209_23_1682269401,60.61563842625116,30.173606872558437,yandex_air
218,1247424567_618426707_23_1676470185,60.59774806015339,29.11582946777328,yandex_air
219,1253239264_608828495_23_1693905022,61.379429961856864,30.090603232383568,yandex_air
220,1244457908_621248749_23_1692612253,60.36441651593759,28.618513718247257,yandex_air
221,1255271449_614720614_23_1691608545,60.90194708825115,30.431274957954724,yandex_air
222,1250308457_620019844_23_1693312898,60.46629316001278,29.59928859025224,yandex_air
223,1270333263_617461130_23_1590320858,60.677334380937246,32.95589447021469,yandex_air
224,1259997554_605819519_23_1657537486,61.620373766694506,31.223487854003743,yandex_air
226,1266364528_611123203_23_1686677146,61.194333283048266,32.290897071361385,yandex_air
228,1272495943_616207489_23_1683387000,60.780306722921615,33.31875577568992,yandex_air
229,1270796314_620999364_23_1667393913,60.38511657905582,33.033833093941055,yandex_air
231,1262159387_607410689_23_1694593130,61.49324718162127,31.58595554530605,yandex_air
232,1285641276_615015482_23_1691932210,60.8778610289478,35.522413775324665,yandex_air
233,1278218639_619991472_23_1624714196,60.46864142737141,34.27809745073303,yandex_air
234,1289960452_607518019_23_1658515144,61.48458951326917,36.24629974365219,yandex_air
236,1290283055_617116346_23_1692545294,60.70572491715896,36.30055245012029,yandex_air
237,1277497043_614512565_23_1690473513,60.91893051405249,34.15713049471363,yandex_air
238,1290733248_610479498_23_1660466762,61.24636653401315,36.37602210044845,yandex_air
239,1288622626_605179040_23_1658515363,61.67155480117648,36.02220151573404,yandex_air
240,1293647529_614492823_23_1691924440,60.920541610881294,36.86456635594352,yandex_air
241,1305981873_606683619_23_1691759761,61.551452731240985,38.93227189779265,yandex_air
242,1297844749_619489589_23_1661079727,60.51015273072449,37.568180523812615,yandex_air
244,1312939355_605707245_23_1689421134,61.62944443889246,40.09861104190334,yandex_air
245,1313649643_613903827_23_1686815181,60.96857057457265,40.21768234670146,yandex_air
246,1322405317_621127591_23_1683204300,60.37447494196406,41.68546658009275,yandex_air
247,1324937476_612684862_23_1672844928,61.067738814179535,42.10995264351352,yandex_air
248,1340104443_620336107_23_1687676264,60.44010553913741,44.65251378715023,yandex_air
249,1332918443_614373463_23_1661167645,60.93028055109298,43.4478666633366,yandex_air
250,1337541389_620601459_23_1653938374,60.41811693410035,44.2228483781217,yandex_air
251,1337841350_607515435_23_1675347357,61.48485273301368,44.2731330916284,yandex_air
252,1335645847_606661807_23_1652886158,61.55312938175695,43.904800415038906,yandex_air
253,1333945590_611418581_23_1660733274,61.17038291131442,43.62001419067367,yandex_air
254,1342397379_606083140_23_1687127357,61.59944157418995,45.03689713776096,yandex_air
255,1333563964_619610147_23_1650722980,60.50018596270832,43.55608038604244,yandex_air
257,1330437304_611475222_23_1676893138,61.16584153868971,43.03193315863594,yandex_air
258,1341199660_612268830_23_1675335350,61.10151379110742,44.83611367642863,yandex_air
259,1350155777_616742932_23_1652894058,60.736388757727774,46.33749995380624,yandex_air
260,1355061721_609629608_23_1653337442,61.314934559830114,47.15992256999,yandex_air
261,1358840161_613125284_23_1653391226,61.03194435485905,47.79333326965555,yandex_air
262,1355128345_617660487_23_1682841964,60.660988884413,47.17109162360414,yandex_air
263,1351305741_610348509_23_1655993646,61.25694443216936,46.530277691781365,yandex_air
265,1345070930_618428729_23_1693410732,60.59772217599918,45.48508588224634,yandex_air
267,1348855025_609421934_23_1655989675,61.33155189964296,46.11923217773422,yandex_air
269,1362145069_613452688_23_1652785391,61.00530893143412,48.34736164659246,yandex_air
270,1373279205_614497520_23_1670240118,60.92015822588344,50.21386664360746,yandex_air
271,1362934630_610011203_23_1652967592,61.28416663201086,48.47972195595487,yandex_air
273,1376352890_605955945_23_1658417683,61.60958525858259,50.72902679443344,yandex_air
274,1373177458_611882436_23_1687003464,61.13285027489204,50.196809805929504,yandex_air
275,1369721524_621627443_23_1666020814,60.33295828581629,49.617463722824894,yandex_air
278,1377873693_620365481_23_1681924098,60.43767219194923,50.984077714383446,yandex_air
281,1413781757_619812776_23_1659099113,60.48342765512688,57.003636024892174,yandex_air
282,1410581228_618831269_23_1652291163,60.56452206051894,56.46710537374004,yandex_air
283,1433847493_617119401_23_1692967599,60.705474009109295,60.367417149245576,yandex_air
284,1451735184_609817257_23_1686002553,61.29980828277434,63.36607486009582,yandex_air
285,1476074243_612240449_23_1693007450,61.1038166268585,67.44622774422153,yandex_air
287,1507118202_611611829_23_1695217681,61.15477798342188,72.65037674456819,yandex_air
288,1506712803_613799237_23_1686155044,60.97703478100284,72.58220672607406,yandex_air
289,1503836153_610976082_23_1694947338,61.206233208290506,72.10018023848518,yandex_air
290,1507947151_616513235_23_1619187840,60.75523641060556,72.78933998197301,yandex_air
291,1515273757_620076039_23_1694110171,60.46164164407058,74.0175580233334,yandex_air
292,1513299248_609616147_23_1695052527,61.31601928710156,73.6865553259848,yandex_air
293,1511237581_612058746_23_1679396109,61.11852396626018,73.34060668945297,yandex_air
295,1530924057_614411835_23_1623661202,60.92714999032722,76.64114434272034,yandex_air
296,1548131367_610395296_23_1689790066,61.25316654836457,79.52574413269741,yandex_air
297,1759254544_616939240_23_1686680085,60.72027208761392,114.91802483797056,yandex_air
298,1766687985_615965357_23_1691915800,60.80014720956287,116.16415265947565,yandex_air
299,1835684247_610731419_23_1624807670,61.22601307796091,127.7305524051188,yandex_air
300,1842903804_608640204_23_1690705024,61.394569315817805,128.94082479178888,yandex_air
301,1844275161_606228201_23_1629040763,61.58783332197818,129.1703796386717,yandex_air
303,1863211840_614612255_23_1625976212,60.91079380622921,132.34522461891157,yandex_air
304,1846867552_606704561_23_1690654816,61.5497777495354,129.60529983043654,yandex_air
305,1860245915_615122802_23_1625812882,60.869090151060426,131.84802286326868,yandex_air
308,1134589927_628550968_23_1544262644,59.75242764995232,10.200458317994912,yandex_air
310,1221382154_632205590_23_1576921560,59.44184517876403,24.75013900548204,yandex_air
311,1242140995_637130649_23_1663854407,59.01872495072593,28.230111077427708,yandex_air
312,1241381919_631698702_23_1624205502,59.48503026102683,28.102684020995937,yandex_air
313,1242253771_629433095_23_1659792303,59.67772498216,28.24901662766917,yandex_air
314,1255925321_626254771_23_1677680651,59.9460907978559,30.54079055786117,yandex_air
315,1247552670_621910963_23_1659711214,60.30937981216553,29.137287139892425,yandex_air
316,1258760166_627338161_23_1689506185,59.85486110787426,31.01611655205472,yandex_air
317,1250001895_629137939_23_1693153054,59.702738841157306,29.54789713025077,yandex_air
318,1259052512_624641890_23_1682093132,60.08145819136372,31.06512486934646,yandex_air
319,1247519199_625813930_23_1659821639,59.98314993323191,29.131702445447285,yandex_air
321,1247007648_635229346_23_1656765692,59.18269340464146,29.04594719409927,yandex_air
322,1252359135_624534837_23_1693765125,60.09042303277524,29.94305994361623,yandex_air
323,1255885653_623858181_23_1691581873,60.147030517914985,30.53423859179004,yandex_air
324,1252446895_631702253_23_1690663095,59.48479150868955,29.957772195339043,yandex_air
325,1255416023_632455976_23_1690206239,59.420460997501365,30.45551106333717,yandex_air
326,1252989632_627851485_23_1680195187,59.81154443117894,30.04875540733321,yandex_air
328,1246902974_628998593_23_1694258416,59.71454161301151,29.028399847447712,yandex_air
331,1255580010_628568843_23_1694803846,59.75091565444297,30.48300135880693,yandex_air
333,1255352079_636790571_23_1690210395,59.04811111090459,30.44479161500915,yandex_air
334,1250187173_633652066_23_1595228930,59.31802075284356,29.578628540038903,yandex_air
335,1249943121_622696972_23_1689787751,60.24382026581136,29.53777313232406,yandex_air
337,1268243295_622086440_23_1661715989,60.294642536477326,32.60570526123031,yandex_air
338,1275614118_631939177_23_1647691637,59.46441765135788,33.841323852538906,yandex_air
339,1272166793_631988401_23_1624185414,59.46022371159679,33.26351165771469,yandex_air
341,1263257056_636538355_23_1650203037,59.06988883510951,31.76996648311599,yandex_air
342,1260018697_633525814_23_1691062266,59.32893879330564,31.2270944193004,yandex_air
343,1259919177_630297624_23_1689084359,59.60434993383986,31.210411079227768,yandex_air
346,1273716232_629716422_23_1690996745,59.65369588429375,33.52332249283775,yandex_air
347,1266606186_624279080_23_1675606531,60.111830472540746,32.33140815049394,yandex_air
348,1264633069_632015061_23_1691068392,59.45810828386451,32.00063880532964,yandex_air
349,1284541535_635437985_23_1625672166,59.16473886417517,35.33805549144729,yandex_air
351,1291638372_631381634_23_1570989053,59.512119351058296,36.52775533497318,yandex_air
352,1292644641_634130917_23_1594752208,59.277063733399245,36.69644415378555,yandex_air
354,1279777750_630623372_23_1694185089,59.5766610291344,34.5394636318086,yandex_air
355,1288129381_632648241_23_1658740634,59.40403134172857,35.93951471149905,yandex_air
356,1288509724_626594177_23_1571587987,59.91754166434459,36.00327484309658,yandex_air
357,1278689526_623050891_23_1628353908,60.21443886739203,34.3570358678697,yandex_air
358,1307855221_629150136_23_1686079553,59.701705457248565,39.24631666392072,yandex_air
359,1302006344_627104551_23_1683143922,59.87455549769887,38.265822082757786,yandex_air
360,1300027411_636360420_23_1692204663,59.08524430546554,37.93407775461658,yandex_air
361,1303756709_637656922_23_1657613114,58.973199879005584,38.55924971401676,yandex_air
363,1299887593_632339882_23_1652363288,59.43037767525353,37.91063860058769,yandex_air
364,1299127639_625232437_23_1625328007,60.031960951228456,37.78324138373121,yandex_air
365,1309531054_635130911_23_1622660254,59.19116095096532,39.527249895036064,yandex_air
367,1303458082_635003647_23_1676728265,59.202105407599774,38.50918862968667,yandex_air
368,1305093335_627315893_23_1657045942,59.85673873786785,38.78331944346412,yandex_air
369,1299455146_628159835_23_1631887217,59.78549706097734,37.8381441906093,yandex_air
370,1312877483_636984000_23_1692967185,59.03139990430852,40.088238604366616,yandex_air
373,1313555580_626200994_23_1680369166,59.95061930649679,40.20191363990291,yandex_air
374,1318499151_633001810_23_1684515929,59.37379710612183,41.03064414113744,yandex_air
375,1326057465_636490145_23_1691006942,59.07404997571215,42.29770526289924,yandex_air
376,1310371836_632285173_23_1679761612,59.43504995908073,39.66819696128353,yandex_air
378,1313010453_631952685_23_1651165894,59.46343081871469,40.11052977293714,yandex_air
380,1337096061_638326750_23_1682856645,58.91516932533232,44.14819411933406,yandex_air
382,1331016445_628519705_23_1640782448,59.7549660982812,43.12889099121078,yandex_air
383,1328783891_626111062_23_1690103672,59.9581804615008,42.75475803762659,yandex_air
386,1350571985_626093516_23_1658482474,59.959608220053966,46.406936645507656,yandex_air
387,1347651390_627026364_23_1655655146,59.88114432138575,45.917669199406944,yandex_air
388,1351617557_628577927_23_1658669210,59.7501471953664,46.5825499221681,yandex_air
389,1344243569_624700026_23_1658591254,60.07658878204801,45.34638885408624,yandex_air
390,1344955105_631133740_23_1690117389,59.5332332225325,45.46566937118753,yandex_air
392,1369099416_631746392_23_1661789798,59.48102769536245,49.513174742460095,yandex_air
393,1392611148_624918566_23_1596900487,60.05827765025783,53.45463596284373,yandex_air
394,1384775484_633001128_23_1691170032,59.37385545121809,52.14108042418941,yandex_air
396,1385429555_628532742_23_1594471282,59.75392671971135,52.25063323974594,yandex_air
397,1385886260_635127714_23_1593775936,59.19142810282227,52.32719421386703,yandex_air
398,1387808324_628826744_23_1656784436,59.72909159245161,52.64949984848484,yandex_air
399,1381803041_636835497_23_1626093054,59.04423049746435,51.64278600364908,yandex_air
400,1380767378_633299477_23_1626081486,59.348322165477015,51.4691692963241,yandex_air
401,1389686726_625094648_23_1593940703,60.04351658968098,52.96439152210935,yandex_air
402,1387938001_633036648_23_1661001627,59.37081658144314,52.67123881727441,yandex_air
403,1386418938_626257711_23_1594999669,59.94584994171437,52.41658587008698,yandex_air
404,1399984589_637343278_23_1563571286,59.00033877030693,54.69070550054296,yandex_air
405,1397741546_630371405_23_1550590305,59.59808039422279,54.31468594819292,yandex_air
406,1399023889_633586739_23_1635857050,59.32371942342552,54.52965527772888,yandex_air
408,1417782208_636796038_23_1644110960,59.04756211969385,57.67410278320297,yandex_air
409,1426498688_624103794_23_1686414921,60.126354128070055,59.13528442382797,yandex_air
410,1412053828_629165120_23_1658064600,59.70043600661224,56.713969185948216,yandex_air
411,1412003539_632489332_23_1638889350,59.41761120942552,56.70553900301441,yandex_air
413,1423022770_635591279_23_1645800518,59.15154097327483,58.55278138071282,yandex_air
414,1424255115_623863099_23_1686499287,60.14661944159489,58.75936914235338,yandex_air
415,1415339790_633413796_23_1658482200,59.33853329616246,57.26482149213536,yandex_air
416,1433428880_628782015_23_1633191080,59.73287773836967,60.29724150896057,yandex_air
417,1442571543_635382573_23_1694948209,59.16950831904565,61.82989999651893,yandex_air
419,1449170399_628908511_23_1694800002,59.72216944305638,62.93611943721756,yandex_air
421,1445632038_632276357_23_1694943903,59.43580262216437,62.34295528382047,yandex_air
423,1974214310_630795604_23_1685285686,59.562011890056034,150.95346372574554,yandex_air
424,1975058672_623091716_23_1593955756,60.21103324703657,151.09501093626005,yandex_air
425,1208408186_652617427_23_1634484895,57.65357496588222,22.57520813494905,yandex_air
426,1204163145_653606423_23_1634734260,57.564588728765294,21.863577514886696,yandex_air
428,1225461559_653917146_23_1633791911,57.53658599183045,25.434002727269966,yandex_air
429,1221162317_654148129_23_1621076033,57.51575553990614,24.71328578889354,yandex_air
430,1210322843_654863339_23_1633798867,57.4510862339038,22.89585113525375,yandex_air
431,1223140752_650310066_23_1621099151,57.860333269520176,25.04494696855529,yandex_air
